Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
76AihI2hjid9mWdNlLxr37,"3MKCzCnpzw3TjUYs2v7vDA,2tfWguHr2nj4e8KXLKciVq,5yxyJsFanEAuwSM5kOuZKc","Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue The Christening: No. 3h, Pas de six. Variation VI The Lilac Fairy","Tchaikovsky: The Sleeping Beauty, Op. 66","Pyotr Ilyich Tchaikovsky,André Previn,London Symphony Orchestra",1974-01-01,60026,29,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,late romantic era,russian romanticism,orchestral performance,british orchestra,orchestra",0.325,0.206,0,-17.355,1,0.0318,0.911,0.649,0.296,0.511,62.728,4
5TRPicyLGbAF2LGBFbHGvO,"5K4W6rqBFWDnAN6FQUkS6x,7u6LfVyYpEzMpHLL7jTyvU","Flashing Lights","Graduation","Kanye West,Dwele",2007-09-11,237506,91,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"chicago rap,hip hop,rap,neo soul,urban contemporary",0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,4
5FMXrphygZ4z3gVDHGWxgl,"3alW3LYQS8K29z8C8NSLIX","Copacabana (At the Copa)","Dance Vault Mixes - Copacabana (At The Copa)","Barry Manilow",2006-09-12,236760,74,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"adult standards,mellow gold,soft rock,yacht rock",0.606,0.899,7,-6.412,0,0.0758,0.333,0.000102,0.0754,0.66,116.735,4
3tJ8hMF7uJZKKL0ZU4FUDx,"3Cv2vi3WTl8VZOTdrBkKdM","Tell Me (Rap Version)","So Hot","Wonder Girls",2008-06-03,217120,65,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.793,0.946,11,-4.924,0,0.033,0.109,0.000176,0.296,0.969,126.99,4
6WK5PBdZQ9ub8F1rqo2Sj5,"01mQ0mPBGUWNQ00YqBepXh","枯れた白い花束","Replay","The Cheserasera",2023-11-01,232131,13,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese alternative rock",0.315,0.719,6,-6.199,1,0.0391,0.0447,0.00000604,0.103,0.387,80.926,4
4FLz3BXZOaxNiUdJEylyJS,"01mQ0mPBGUWNQ00YqBepXh","カプチーノ","Replay","The Cheserasera",2023-11-01,225746,13,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese alternative rock",0.611,0.87,1,-4.465,0,0.0391,0.183,0,0.173,0.742,125.988,4
4JsSScP1HA1fOynkb3Cull,"01mQ0mPBGUWNQ00YqBepXh","踊れるMUSIC","Replay","The Cheserasera",2023-11-01,206355,14,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese alternative rock",0.547,0.922,4,-4.424,0,0.0741,0.0198,0,0.331,0.722,103.978,4
1CS7Sd1u5tWkstBhpssyjP,"2FXC3k01G6Gw61bmprjgqS","Take Me to Church","Hozier (Expanded Edition)","Hozier",2014-09-19,241693,81,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"irish singer-songwriter,modern rock,pov: indie",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
3UQmoVQJqBYauTZLVPs3uo,"4yiQZ8tQPux8cPriYMWUFP","Luxurious","Love Angel Music Baby (Deluxe Version)","Gwen Stefani",2004-11-23,264920,67,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"dance pop,pop",0.811,0.726,0,-3.995,1,0.0813,0.154,0,0.116,0.666,131.027,4
6snA8ljjHLaFZWZy3EfgNM,"5AKZimIhSv9dORIVH1MChg,5aIqB5nVVvmFsvSdExz408,0ufn7M4jawS5MQ03CIluFo","Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano (arr. I. Friedman for piano)","Friedman: Piano Transcriptions","Ignaz Friedman,Johann Sebastian Bach,Joseph Banowetz",2016-08-12,132760,61,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"historic piano performance,baroque,classical,early music,german baroque,american classical piano",0.359,0.0299,7,-30.533,0,0.043,0.995,0.934,0.0828,0.159,73.144,4
0iSge94y2ue4nyRSQpZ97L,"1eQDEViTn7Tb9EI0SHTvYs","Prelude","Fantasia","TwoSet Violin",2022-06-04,68594,46,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"string duo",0.15,0.189,0,-18.281,1,0.0438,0.813,0.655,0.374,0.253,88.53,4
4PNKBMhWgJAwUawNGpVwBY,"1Mtd57xUzIfeCexQtWRvgr","Liebestraum No. 3","Liebestraum No. 3","Rousseau",2019-08-23,264895,43,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.268,0.111,8,-15.627,1,0.0425,0.982,0.883,0.0993,0.0393,65.359,3
1CDTADeg2GTtviwTcioBJi,"1GmsPCcpKgF9OhlNXjOsbS","...What Are We?","When The World Stopped Moving: The Live EP","Lizzy McAlpine",2021-04-21,218500,55,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alt z,boston folk,indie pop,singer-songwriter pop",0.461,0.174,4,-14.917,1,0.0351,0.91,0.00000353,0.111,0.187,91.648,4
1AU8s5RMGA6mzHsFn06Iaa,"78sEozQOEJxzXegUuqRSgH","Bach, JS : Well-Tempered Clavier Book 1 : Prelude No.1 in C major BWV846","Bach, JS : Well-Tempered Clavier Books 1 & 2","Daniel Barenboim",2004,100760,62,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,classical performance,israeli classical piano",0.181,0.0187,0,-37.066,1,0.04,0.994,0.895,0.0674,0.246,95.026,4
2T2hQVQrEQGwcrOcJdRU7J,"5aIqB5nVVvmFsvSdExz408,3FEd0qHPFOgcpfw7bCXB4x,3gacryguGmpmCvgPGt2CBI,3HYV4ZdJ1LSOhPo5ehlEqF,0hIG9FXgjQxT8fKaYceFbA","Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace","Bach: Concerto for 2 Violins in D Minor, BWV 1043 & Violin Concertos Nos. 1 & 2 (Live)","Johann Sebastian Bach,Zubin Mehta,New York Philharmonic,Isaac Stern,Itzhak Perlman",1967,230693,39,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"baroque,classical,early music,german baroque,classical performance,orchestral performance,american orchestra,orchestra,violin",0.536,0.35,2,-15.197,0,0.0606,0.949,0.00449,0.553,0.883,93.415,4
7y9ygf5AHcHwoSlnhFvF6F,"6MF58APd3YV72Ln2eVg710,5JdT0LYJdlPbTC58p60WTX,1sa3cLzMIDqNJgkNqHrhKt,5nTUFG1xJ4zWYTr0E8VtSK","Violin Concerto in E Minor, Op. 64, MWV O14: I. Allegro molto appassionato","Mendelssohn & Shostakovich: Violin Concertos","Felix Mendelssohn,Hilary Hahn,Hugh Wolff,Oslo-Filharmonien",2002,721200,46,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,early romantic era,german romanticism,violin,orchestral performance,nordic orchestra",0.274,0.138,4,-21.723,0,0.0412,0.809,0.0387,0.098,0.121,105.346,4
3H67LoSG5uN6dlShI8zTjz,"430byzy0c5bPn5opiu0SRd,2D6ypd3eg6GJ7rX7s5vlVc,2x8TEvp7ugOV0LGeJyuFy2","Salut d'amour, Op. 12","Salut d'amour","Edward Elgar,Sueye Park,Love Derwinger",2019-01-04,167973,44,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"british modern classical,classical,late romantic era,victorian britain,korean classical performance,nordic classical piano",0.165,0.123,4,-20.855,1,0.0473,0.977,0.0572,0.0927,0.155,85.728,4
1zyGFId8xHOcRmCmehrwlc,"3Y10boYzeuFCJ4Qgp53w6o","I Can't Decide","Ta Dah","Scissor Sisters",2006-01-01,166573,71,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"dance pop,dance rock",0.69,0.795,3,-4.956,1,0.0312,0.255,0,0.202,0.872,96.99,4
5rxbkKhHOLYTRe066svNMI,"4DzC4sTTWf2juzeeMiFB8O","Writing on the Wall","Writing on the Wall","Will Stetson",2023-09-23,272312,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"otacore",0.316,0.505,1,-9.047,0,0.0456,0.365,0,0.237,0.459,204.479,3
3IiSM8u3FdmkDTsMM7AJEs,"223iUzG0kb5V166FJP9ovD","Bernadette","Volatile Times","IAMX",2011-03-18,322213,55,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"indietronica,industrial pop",0.169,0.685,7,-6.127,0,0.0417,0.173,0.00338,0.0886,0.117,67.469,4
180AbZduI6bYQIzwCHRwu9,"35l9BRT7MXmM8bv2WDQiyB,7gW0r5CkdEUMm42w9XpyZO","A Night To Remember","A Night To Remember","beabadoobee,Laufey",2023-10-20,233388,80,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop,bubblegrunge,indie pop,pov: indie,gen z singer-songwriter",0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99,4
6KR9NaynH8bF9w727wKQBL,"12Chz98pHFMPJEknJQMWvI","New Born","Origin of Symmetry","Muse",2001,363266,48,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,modern rock,permanent wave,rock",0.238,0.932,4,-5.809,1,0.0912,0.00326,0.298,0.114,0.186,150.899,4
34sOdxWu9FljH84UXdRwu1,"1McMsnEElThX1knmY4oliG","all-american bitch","GUTS","Olivia Rodrigo",2023-09-08,165833,85,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop",0.43,0.692,6,-4.234,1,0.0429,0.254,0.00000417,0.148,0.401,156.261,4
0tX5aD8AVLQSKCoEl2VCVx,"0O1UtbTe4ca7HabaiMhYZ7","Runner's High","Steppin' Out","KIRINJI",2023-09-06,403983,30,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"city pop,j-rock",0.577,0.727,1,-9.261,1,0.0392,0.119,0.703,0.181,0.187,103.999,4
6rdveaxn9mg8gSeYhxyLlF,"2ZAMokjGTrSvHIfysfW2JS","Dance With Me","Dance With Me","Sir, Please",2018-03-29,265113,48,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la indie",0.591,0.659,4,-7.321,1,0.0403,0.00933,0,0.173,0.701,120.001,4
3XVBdLihbNbxUwZosxcGuJ,"3DiDSECUqqY1AuBP8qtaIa","If I Ain't Got You","The Diary Of Alicia Keys","Alicia Keys",2003-12-02,228706,85,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"neo soul,pop,r&b",0.609,0.444,7,-9.129,1,0.106,0.603,0.00000686,0.104,0.166,118.402,3
17vGPoIBXnSEd31N4B3gSR,"2hRQKC0gqlZGPrmUKbcchR","Y Si Fuera Ella","The SHINee World - The First Album","SHINee",2008-08-28,314866,56,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.516,0.496,1,-5.784,1,0.029,0.517,0,0.147,0.314,75.621,4
51ql6UTatrffQIB6Q17z6p,"5OHQVYwgwdHpfIxSJGfV26,0HtJe5wj1GWgQ9QmqjvsHm","18 Études de genre, Op. 109: No. 13 in D Minor, L'orage","Friedrich Burgmüller: 18 Characteristic Studies, Op. 109","Friedrich Burgmüller,William Westney",2014,91586,33,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"german romanticism",0.346,0.201,2,-18.819,1,0.0343,0.977,0.959,0.103,0.331,128.292,3
124VZO1gdikABHpdFE9x27,"2p0UyoPfYfI76PCStuXfOP,72ZcvKcR23HBJ00Mc7rMaf","Schubert: Serenada","Wiedeńskie Walce","Franz Schubert,Quintet Capriccio",2002,237866,45,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,classical era,early romantic era",0.197,0.196,2,-15.43,1,0.041,0.963,0.8,0.121,0.0378,121.041,3
4SusHDbDgnVtMHFIFLGxmY,"6Yp9cvq8EWQaI2c2m4rsOR","Bagatelle in G Minor, Op. 119, No. 1","Beethoven: Selected Works for Piano — for Intermediate Through Early Advanced Grades","Diane Hidy & Keith Snell",1995-12-01,117520,7,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.408,0.0781,0,-26.27,0,0.0393,0.993,0.907,0.184,0.405,76.135,3
6yYmXzhT5dvI1WOlPf4hHi,"1vLiWlidQWexsYSyH6EvRY","Old french song Opus 39 - P.I. Tchaikowsky","A weekend of classical studies","Markus Porsklev",2012-03-17,56000,51,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.563,0.0334,7,-29.759,0,0.0675,0.996,0.941,0.087,0.648,80.4,4
2u89h3u1Q9DGFSGkOEmGga,"25Eab1kIY1gh0Yo1oV04G4,3NkjYttHnIbRubcPdtyvSL","Bagatelles et impromptus: VII. Love","Sixteen Love Songs","Bedřich Smetana,William Howard",2016-06-03,138788,56,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,czech classical,late romantic era,british classical piano",0.207,0.00805,9,-36.38,1,0.0366,0.995,0.909,0.0665,0.103,70.736,3
3o6mP6fRVsmV0af2NxTVSG,"1Mtd57xUzIfeCexQtWRvgr","Fantaisie Impromptu, Op. 66","Fantaisie Impromptu, Op. 66","Rousseau",2019-09-06,338431,44,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.282,0.0913,1,-19.309,1,0.036,0.976,0.904,0.0881,0.0883,69.592,3
5HHuPJu00UULB8ZVwYdtcI,"3v0nHmnUcf9GAhjQOTctQu","夏が続くから","DEEP BLUE","9mm Parabellum Bullet",2019-09-09,227680,36,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-metal,j-rock,japanese post-hardcore",0.441,0.929,0,-5.002,0,0.144,0.000841,0.232,0.163,0.521,186.834,4
1UvaZaHkh3D9AkmBrrnbFg,"4NJhFmfw43RLBLjQvxDuRS,1as94BCaGCiokfZjnS26MW,0teBSkQ1Hp3Zw2rmfp1ZRT,6HVRP4tBi40K1Cw1ZPkhtD,59vBfT1r5y1VZ2XhXg2ixg,3NbsF5A8yWeNRdypH3AeKB,3jYv3ldYxV0I5HwUDNGzPo,4cM1V4pK277kGJn2bqp3to,0rSz4XGJJJMaBCXViWTDWc,4n3fkOerBLaJCA9gRXcUMB,5x7Kp2knfxL9XwzQmmHc6P,6rLUj0kWUXAEbz26rtS9wO,6vfolayguXSXvi0ixntvGU,1r5Se2Ts0fmLzFreCTOy2I,2rfkmr5WzRN9D9gAfb2ycd","Lacrimosa","Requiem - Music To Die For","Wolfgang Amadeus Mozart,Lisa Beckley,Elena Filipova,Magdaléna Hajóssyová,Peter Mikulas,Michel Piquemal,Gloria Scalchi,Michel Piquemal Vocal Ensemble,Hungarian State Opera Chorus,Oxford Schola Cantorum,Slovak Philharmonic Chorus,Hungarian State Opera Orchestra,Orchestre De La Cite,Oxford Camerata,Slovak Philharmonic",1999-04-26,205493,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,classical era,hungarian choir,hungarian classical performance,british choir,chamber choir,oxford choir,university choir,french orchestra,choral,early music choir,polyphony,orchestra,symfonicky orchestr",0.0847,0.0856,2,-24.716,0,0.0405,0.964,0.592,0.289,0.0764,84.245,4
1AWQoqb9bSvzTjaLralEkT,"31TPClRtHm23RisEBtV3X7","Rock Your Body","Justified","Justin Timberlake",2002-11-04,267266,83,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"dance pop,pop",0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4
3ZOEytgrvLwQaqXreDs2Jx,"0L8ExT028jH3ddEcZwqJJ5","Can't Stop","By the Way (Deluxe Edition)","Red Hot Chili Peppers",2002-07-09,269000,87,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
5cvFycFL4BTMA3dHSstMqi,"12Chz98pHFMPJEknJQMWvI","Falling Away with You","Absolution","Muse",2004-03-23,280626,23,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,modern rock,permanent wave,rock",0.296,0.683,0,-8.932,1,0.0361,0.338,0.195,0.0917,0.272,95.483,4
2takcwOaAZWiXQijPHIx7B,"12Chz98pHFMPJEknJQMWvI","Time is Running Out","Absolution","Muse",2004-03-23,237039,43,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,modern rock,permanent wave,rock",0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,4
6z0QCh7CTU9bE5C7TAHK4R,"12Chz98pHFMPJEknJQMWvI","Apocalypse Please","Absolution","Muse",2004-03-23,252866,24,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,modern rock,permanent wave,rock",0.149,0.885,6,-5.437,1,0.0429,0.101,0.00922,0.247,0.181,160.03,4
6urCAbunOQI4bLhmGpX7iS,"0cQbJU1aAzvbEmTuljWLlF","Don't Speak","Tragic Kingdom","No Doubt",1995-10-10,263560,81,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"dance pop,dance rock,permanent wave,pop rock,rock",0.52,0.709,5,-7.125,0,0.0352,0.247,0.0000178,0.18,0.536,76.039,4
5s0AxcVJJD2YYPstMb61ro,"12CmFAwzxYnVtJgnzIysvm","Goya No Machiawase","Masked Monkey Awakening","Hello Sleepwalkers",2014-02-19,170640,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"anime rock,okinawan pop",0.406,0.959,0,-3.014,1,0.0952,0.000891,0,0.327,0.571,94.277,4
3h1XlHgx0m1dO6nNSO1kSV,"4OfU76YhPU04wlmbVFFgTJ","OTONABLUE","ICHIJIKIKOKU","ATARASHII GAKKO!",2023-04-12,184773,65,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-pop girl group",0.873,0.797,11,-5.596,0,0.0963,0.0783,0,0.0955,0.753,130.015,4
3BmaFHt6q91CmMrA7fLLRC,"7poQNrOwZoUcoqihg4Xex0","Petals on the Moon","Petals on the Moon","Wasia Project",2023-02-10,256945,61,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.645,0.771,2,-7.017,1,0.0531,0.202,0.0000201,0.124,0.578,147.955,4
3vkCueOmm7xQDoJ17W1Pm3,"2uYWxilOVlUdk4oV9DvwqK","My Love Mine All Mine","The Land Is Inhospitable and So Are We","Mitski",2023-09-15,137773,99,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"brooklyn indie,pov: indie",0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
5ViM3DUV4hi6QnlR2yPxjR,"01mQ0mPBGUWNQ00YqBepXh","GUS TOKYO","Replay","The Cheserasera",2023-09-27,188938,12,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese alternative rock",0.47,0.84,4,-5.513,0,0.0473,0.000321,0.00149,0.321,0.366,108.058,4
34BR7Gamu4haG2Caf1Wxrc,"01mQ0mPBGUWNQ00YqBepXh","君がギターを弾かないなんて","Replay","The Cheserasera",2023-09-27,225736,13,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese alternative rock",0.331,0.961,7,-4.529,1,0.0759,0.000358,0.0000233,0.416,0.599,173.901,4
3tRT6unYEvgBTbAdAWPSVp,"5aIqB5nVVvmFsvSdExz408,0iqgjl0OG3z53PZVIB7ZyD","Prelude & Fugue in C Minor (Well-Tempered Clavier, Book I, No. 2), BWV 847: I. Prelude","Johann Sebastian Bach","Johann Sebastian Bach,Víkingur Ólafsson",2018-09-07,84453,56,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"baroque,classical,early music,german baroque,classical piano,nordic classical piano",0.388,0.18,0,-25.022,0,0.0338,0.991,0.896,0.0965,0.384,64.889,4
1fz5D2xY8W4CUXicAhvG5D,"7jzR5qj8vFnSu5JHaXgFEr,7J9Fo9dMjGNYY8usNMietL","13 Pieces for Piano, Op. 76: Elegiaco, No. 10","Sibelius","Jean Sibelius,Leif Ove Andsnes",2017-09-01,92466,52,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,finnish classical,impressionism,post-romantic era,classical performance,classical piano,nordic classical piano",0.243,0.00993,4,-33.111,1,0.0431,0.994,0.893,0.1,0.136,168.758,3
1xA0NGkr3dO9gbA3c4fIGY,"2UqjDAXnDxejEyE0CzfUrZ,1fUhTALoWXPL6PZSkKImY9","Carnaval, Op. 9: XII. Chopin","Schumann - Great Recordings","Robert Schumann,Daniil Trifonov",2021-06-07,90413,49,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"early romantic era,german romanticism,classical piano,russian classical piano",0.321,0.00675,8,-36.353,1,0.037,0.995,0.929,0.103,0.0587,67.611,5
14TwJuRvKl9fWNEowyIMet,"77CaCn32H4mOMQA7UElzfF","Peer Gynt Suite No.1 op. 46 Anitra's Dance (Tempo di Mazurka)","Edvard Grieg: Orchestral Works (Classical Mastepieces)","Academy of St. Martin in the Fields",1994,202240,44,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"british orchestra,chamber orchestra,classical,classical performance",0.196,0.0277,4,-32.055,0,0.0433,0.945,0.279,0.124,0.13,167.727,3
6B1RtXteyMp3mJZTeuFRmE,"0Kekt6CKSo0m5mivKcoH51,0gOrXuu1vCBXe3pwTyb5Ca,5yxyJsFanEAuwSM5kOuZKc,4znpeZQkiPbcXtHlRbfTqF","Piano Concerto No. 2 in C Minor, Op. 18: 1. Moderato","Rachmaninov: Piano Concerto No.2","Sergei Rachmaninoff,Valentina Lisitsa,London Symphony Orchestra,Michael Francis",2012-01-01,616647,54,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,post-romantic era,russian romanticism,ukrainian classical,classical piano,ukrainian classical piano,british orchestra,orchestra",0.144,0.111,0,-19.729,0,0.0367,0.978,0.906,0.0646,0.0393,54.898,4
4YTVcCQtcL3ugC1G9mwbav,"5aIqB5nVVvmFsvSdExz408,0wy0KtAlsZ59mEgtmEjuUk","Prelude & Fugue in C Minor (Well-Tempered Clavier, Book I, No. 2), BWV 847: I. Prelude","Bach: The Well-Tempered Clavier I","Johann Sebastian Bach,Pierre-Laurent Aimard",2014-01-01,89613,22,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"baroque,classical,early music,german baroque,classical piano,french classical piano",0.272,0.233,0,-25.191,0,0.0399,0.99,0.924,0.136,0.586,125.027,4
0s9IQHPWyQdzyOf88loEJx,"0Kekt6CKSo0m5mivKcoH51,0gOrXuu1vCBXe3pwTyb5Ca,5yxyJsFanEAuwSM5kOuZKc,4znpeZQkiPbcXtHlRbfTqF","Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro ma non tanto","Rachmaninov: Piano Concerto No.3","Sergei Rachmaninoff,Valentina Lisitsa,London Symphony Orchestra,Michael Francis",2012-01-01,932016,31,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,post-romantic era,russian romanticism,ukrainian classical,classical piano,ukrainian classical piano,british orchestra,orchestra",0.262,0.116,10,-22.036,1,0.0331,0.983,0.857,0.0965,0.0467,98.474,4
4JSuimniJ4sznOTMOENvSE,"0Kekt6CKSo0m5mivKcoH51,0gOrXuu1vCBXe3pwTyb5Ca,5yxyJsFanEAuwSM5kOuZKc,4znpeZQkiPbcXtHlRbfTqF","Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo. Adagio","Rachmaninov: Piano Concerto No.3","Sergei Rachmaninoff,Valentina Lisitsa,London Symphony Orchestra,Michael Francis",2012-01-01,626339,29,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,post-romantic era,russian romanticism,ukrainian classical,classical piano,ukrainian classical piano,british orchestra,orchestra",0.262,0.0476,8,-24.058,1,0.0393,0.983,0.864,0.297,0.0379,111.463,4
0abTdrlMzrn5Gj73tI6b4R,"6s1pCNXcbdtQJlsnM1hRIA,3hJv5p2HwekJysNB2NDnEC","Jazz Suite No.2 - Arr. André Rieu: Waltz No.2","BRAVO! - The Classical Album 2014","Dmitri Shostakovich,André Rieu",2013-01-01,220306,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,compositional ambient,russian modern classical,easy listening,operatic pop,pop violin",0.243,0.245,0,-13.208,0,0.0319,0.907,0.847,0.104,0.504,187.036,3
4WpvTgKsoU6efxHued4HBt,"0ZUvK7zGdXLd78mQr3t1Tw","Snow","Montgomery Ricky","Ricky Montgomery",2016-04-08,276466,58,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la indie,pop,pov: indie",0.592,0.649,8,-5.724,1,0.0292,0.316,0,0.112,0.409,149.95,3
0bor8Slyl8zfU40Y2uJeaV,"0ZUvK7zGdXLd78mQr3t1Tw","Boy Toy","Boy Toy","Ricky Montgomery",2023-08-18,176474,49,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la indie,pop,pov: indie",0.481,0.879,2,-5.096,1,0.143,0.0414,0.000176,0.169,0.56,173.018,4
3SxSrUogj4LpAkLKXeTtTQ,"7pbDxGE6nQSZVfiFdq9lOL","Always","Pony","Rex Orange County",2019-10-25,197333,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop",0.669,0.373,1,-7.349,1,0.0387,0.774,0,0.326,0.394,127.94,4
4Y9Ge3i5r0vgFAZq653Yx3,"7gW0r5CkdEUMm42w9XpyZO","Second Best","Bewitched","Laufey",2023-09-08,204813,72,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"gen z singer-songwriter",0.419,0.204,10,-14.566,1,0.0343,0.952,0.0000145,0.0999,0.154,135.141,3
1YxQxV5sKZN1TgVpXl5MLA,"7gW0r5CkdEUMm42w9XpyZO","Dreamer","Bewitched","Laufey",2023-09-08,210826,73,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"gen z singer-songwriter",0.613,0.146,2,-11.211,1,0.0394,0.954,0,0.0857,0.413,117.075,4
